id,title,company,skills,week,post_date,source
tr_0018884,django role,google_trends_global,['django'],2025-W05,2025-02-03,google_trends_global
tr_0018885,django role,google_trends_global,['django'],2025-W06,2025-02-10,google_trends_global
tr_0018886,django role,google_trends_global,['django'],2025-W06,2025-02-10,google_trends_global
tr_0018887,django role,google_trends_global,['django'],2025-W06,2025-02-10,google_trends_global
tr_0018888,django role,google_trends_global,['django'],2025-W06,2025-02-10,google_trends_global
tr_0018889,django role,google_trends_global,['django'],2025-W06,2025-02-10,google_trends_global
tr_0018890,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018891,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018892,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018893,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018894,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018895,django role,google_trends_global,['django'],2025-W07,2025-02-17,google_trends_global
tr_0018896,django role,google_trends_global,['django'],2025-W08,2025-02-24,google_trends_global
tr_0018897,django role,google_trends_global,['django'],2025-W08,2025-02-24,google_trends_global
tr_0018898,django role,google_trends_global,['django'],2025-W08,2025-02-24,google_trends_global
tr_0018899,django role,google_trends_global,['django'],2025-W08,2025-02-24,google_trends_global
tr_0018900,django role,google_trends_global,['django'],2025-W08,2025-02-24,google_trends_global
tr_0018901,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018902,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018903,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018904,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018905,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018906,django role,google_trends_global,['django'],2025-W09,2025-03-03,google_trends_global
tr_0018907,django role,google_trends_global,['django'],2025-W10,2025-03-10,google_trends_global
tr_0018908,django role,google_trends_global,['django'],2025-W10,2025-03-10,google_trends_global
tr_0018909,django role,google_trends_global,['django'],2025-W10,2025-03-10,google_trends_global
tr_0018910,django role,google_trends_global,['django'],2025-W10,2025-03-10,google_trends_global
tr_0018911,django role,google_trends_global,['django'],2025-W10,2025-03-10,google_trends_global
tr_0018912,django role,google_trends_global,['django'],2025-W11,2025-03-17,google_trends_global
tr_0018913,django role,google_trends_global,['django'],2025-W11,2025-03-17,google_trends_global
tr_0018914,django role,google_trends_global,['django'],2025-W11,2025-03-17,google_trends_global
tr_0018915,django role,google_trends_global,['django'],2025-W11,2025-03-17,google_trends_global
tr_0018916,django role,google_trends_global,['django'],2025-W11,2025-03-17,google_trends_global
tr_0018917,django role,google_trends_global,['django'],2025-W12,2025-03-24,google_trends_global
tr_0018918,django role,google_trends_global,['django'],2025-W12,2025-03-24,google_trends_global
tr_0018919,django role,google_trends_global,['django'],2025-W12,2025-03-24,google_trends_global
tr_0018920,django role,google_trends_global,['django'],2025-W12,2025-03-24,google_trends_global
tr_0018921,django role,google_trends_global,['django'],2025-W12,2025-03-24,google_trends_global
tr_0018922,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018923,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018924,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018925,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018926,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018927,django role,google_trends_global,['django'],2025-W13,2025-03-31,google_trends_global
tr_0018928,django role,google_trends_global,['django'],2025-W14,2025-04-07,google_trends_global
tr_0018929,django role,google_trends_global,['django'],2025-W14,2025-04-07,google_trends_global
tr_0018930,django role,google_trends_global,['django'],2025-W14,2025-04-07,google_trends_global
tr_0018931,django role,google_trends_global,['django'],2025-W14,2025-04-07,google_trends_global
tr_0018932,django role,google_trends_global,['django'],2025-W14,2025-04-07,google_trends_global
tr_0018933,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018934,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018935,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018936,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018937,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018938,django role,google_trends_global,['django'],2025-W15,2025-04-14,google_trends_global
tr_0018939,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018940,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018941,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018942,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018943,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018944,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018945,django role,google_trends_global,['django'],2025-W16,2025-04-21,google_trends_global
tr_0018946,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018947,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018948,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018949,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018950,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018951,django role,google_trends_global,['django'],2025-W17,2025-04-28,google_trends_global
tr_0018952,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018953,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018954,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018955,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018956,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018957,django role,google_trends_global,['django'],2025-W18,2025-05-05,google_trends_global
tr_0018958,django role,google_trends_global,['django'],2025-W19,2025-05-12,google_trends_global
tr_0018959,django role,google_trends_global,['django'],2025-W19,2025-05-12,google_trends_global
tr_0018960,django role,google_trends_global,['django'],2025-W19,2025-05-12,google_trends_global
tr_0018961,django role,google_trends_global,['django'],2025-W19,2025-05-12,google_trends_global
tr_0018962,django role,google_trends_global,['django'],2025-W19,2025-05-12,google_trends_global
tr_0018963,django role,google_trends_global,['django'],2025-W20,2025-05-19,google_trends_global
tr_0018964,django role,google_trends_global,['django'],2025-W20,2025-05-19,google_trends_global
tr_0018965,django role,google_trends_global,['django'],2025-W20,2025-05-19,google_trends_global
tr_0018966,django role,google_trends_global,['django'],2025-W20,2025-05-19,google_trends_global
tr_0018967,django role,google_trends_global,['django'],2025-W20,2025-05-19,google_trends_global
tr_0018968,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018969,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018970,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018971,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018972,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018973,django role,google_trends_global,['django'],2025-W21,2025-05-26,google_trends_global
tr_0018974,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018975,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018976,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018977,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018978,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018979,django role,google_trends_global,['django'],2025-W22,2025-06-02,google_trends_global
tr_0018980,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018981,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018982,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018983,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018984,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018985,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018986,django role,google_trends_global,['django'],2025-W23,2025-06-09,google_trends_global
tr_0018987,django role,google_trends_global,['django'],2025-W24,2025-06-16,google_trends_global
tr_0018988,django role,google_trends_global,['django'],2025-W24,2025-06-16,google_trends_global
tr_0018989,django role,google_trends_global,['django'],2025-W24,2025-06-16,google_trends_global
tr_0018990,django role,google_trends_global,['django'],2025-W24,2025-06-16,google_trends_global
tr_0018991,django role,google_trends_global,['django'],2025-W24,2025-06-16,google_trends_global
tr_0018992,django role,google_trends_global,['django'],2025-W25,2025-06-23,google_trends_global
tr_0018993,django role,google_trends_global,['django'],2025-W25,2025-06-23,google_trends_global
tr_0018994,django role,google_trends_global,['django'],2025-W25,2025-06-23,google_trends_global
tr_0018995,django role,google_trends_global,['django'],2025-W25,2025-06-23,google_trends_global
tr_0018996,django role,google_trends_global,['django'],2025-W25,2025-06-23,google_trends_global
tr_0018997,django role,google_trends_global,['django'],2025-W26,2025-06-30,google_trends_global
tr_0018998,django role,google_trends_global,['django'],2025-W26,2025-06-30,google_trends_global
tr_0018999,django role,google_trends_global,['django'],2025-W26,2025-06-30,google_trends_global
tr_0019000,django role,google_trends_global,['django'],2025-W26,2025-06-30,google_trends_global
tr_0019001,django role,google_trends_global,['django'],2025-W27,2025-07-07,google_trends_global
tr_0019002,django role,google_trends_global,['django'],2025-W27,2025-07-07,google_trends_global
tr_0019003,django role,google_trends_global,['django'],2025-W27,2025-07-07,google_trends_global
tr_0019004,django role,google_trends_global,['django'],2025-W27,2025-07-07,google_trends_global
tr_0019005,django role,google_trends_global,['django'],2025-W27,2025-07-07,google_trends_global
tr_0019006,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019007,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019008,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019009,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019010,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019011,django role,google_trends_global,['django'],2025-W28,2025-07-14,google_trends_global
tr_0019012,django role,google_trends_global,['django'],2025-W29,2025-07-21,google_trends_global
tr_0019013,django role,google_trends_global,['django'],2025-W29,2025-07-21,google_trends_global
tr_0019014,django role,google_trends_global,['django'],2025-W29,2025-07-21,google_trends_global
tr_0019015,django role,google_trends_global,['django'],2025-W29,2025-07-21,google_trends_global
tr_0019016,django role,google_trends_global,['django'],2025-W29,2025-07-21,google_trends_global
tr_0019017,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019018,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019019,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019020,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019021,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019022,django role,google_trends_global,['django'],2025-W30,2025-07-28,google_trends_global
tr_0019023,django role,google_trends_global,['django'],2025-W31,2025-08-04,google_trends_global
tr_0019024,django role,google_trends_global,['django'],2025-W31,2025-08-04,google_trends_global
tr_0019025,django role,google_trends_global,['django'],2025-W31,2025-08-04,google_trends_global
tr_0019026,django role,google_trends_global,['django'],2025-W31,2025-08-04,google_trends_global
tr_0019027,django role,google_trends_global,['django'],2025-W31,2025-08-04,google_trends_global
tr_0019028,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019029,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019030,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019031,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019032,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019033,django role,google_trends_global,['django'],2025-W32,2025-08-11,google_trends_global
tr_0019034,django role,google_trends_global,['django'],2025-W33,2025-08-18,google_trends_global
tr_0019035,django role,google_trends_global,['django'],2025-W33,2025-08-18,google_trends_global
tr_0019036,django role,google_trends_global,['django'],2025-W33,2025-08-18,google_trends_global
tr_0019037,django role,google_trends_global,['django'],2025-W33,2025-08-18,google_trends_global
tr_0019038,django role,google_trends_global,['django'],2025-W33,2025-08-18,google_trends_global
tr_0019039,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019040,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019041,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019042,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019043,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019044,django role,google_trends_global,['django'],2025-W34,2025-08-25,google_trends_global
tr_0019045,django role,google_trends_global,['django'],2025-W35,2025-09-01,google_trends_global
tr_0019046,django role,google_trends_global,['django'],2025-W35,2025-09-01,google_trends_global
tr_0019047,django role,google_trends_global,['django'],2025-W35,2025-09-01,google_trends_global
tr_0019048,django role,google_trends_global,['django'],2025-W36,2025-09-08,google_trends_global
tr_0019049,django role,google_trends_global,['django'],2025-W36,2025-09-08,google_trends_global
tr_0019050,django role,google_trends_global,['django'],2025-W36,2025-09-08,google_trends_global
tr_0019051,django role,google_trends_global,['django'],2025-W36,2025-09-08,google_trends_global
tr_0019052,django role,google_trends_global,['django'],2025-W36,2025-09-08,google_trends_global
tr_0019053,django role,google_trends_global,['django'],2025-W37,2025-09-15,google_trends_global
tr_0019054,django role,google_trends_global,['django'],2025-W37,2025-09-15,google_trends_global
tr_0019055,django role,google_trends_global,['django'],2025-W37,2025-09-15,google_trends_global
tr_0019056,django role,google_trends_global,['django'],2025-W37,2025-09-15,google_trends_global
tr_0019057,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019058,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019059,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019060,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019061,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019062,django role,google_trends_global,['django'],2025-W38,2025-09-22,google_trends_global
tr_0019063,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019064,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019065,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019066,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019067,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019068,django role,google_trends_global,['django'],2025-W39,2025-09-29,google_trends_global
tr_0019069,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019070,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019071,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019072,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019073,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019074,django role,google_trends_global,['django'],2025-W40,2025-10-06,google_trends_global
tr_0019075,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019076,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019077,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019078,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019079,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019080,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019081,django role,google_trends_global,['django'],2025-W41,2025-10-13,google_trends_global
tr_0019082,django role,google_trends_global,['django'],2025-W42,2025-10-20,google_trends_global
tr_0019083,django role,google_trends_global,['django'],2025-W42,2025-10-20,google_trends_global
tr_0019084,django role,google_trends_global,['django'],2025-W42,2025-10-20,google_trends_global
tr_0019085,django role,google_trends_global,['django'],2025-W42,2025-10-20,google_trends_global
tr_0019086,django role,google_trends_global,['django'],2025-W42,2025-10-20,google_trends_global
tr_0019087,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019088,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019089,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019090,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019091,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019092,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019093,django role,google_trends_global,['django'],2025-W43,2025-10-27,google_trends_global
tr_0019094,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019095,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019096,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019097,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019098,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019099,django role,google_trends_global,['django'],2025-W44,2025-11-03,google_trends_global
tr_0019100,django role,google_trends_global,['django'],2025-W45,2025-11-10,google_trends_global
tr_0019101,django role,google_trends_global,['django'],2025-W45,2025-11-10,google_trends_global
tr_0019102,django role,google_trends_global,['django'],2025-W45,2025-11-10,google_trends_global
tr_0019103,django role,google_trends_global,['django'],2025-W45,2025-11-10,google_trends_global
tr_0019104,django role,google_trends_global,['django'],2025-W45,2025-11-10,google_trends_global
tr_0019105,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019106,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019107,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019108,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019109,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019110,django role,google_trends_global,['django'],2025-W46,2025-11-17,google_trends_global
tr_0019111,django role,google_trends_global,['django'],2025-W47,2025-11-24,google_trends_global
tr_0019112,django role,google_trends_global,['django'],2025-W47,2025-11-24,google_trends_global
tr_0019113,django role,google_trends_global,['django'],2025-W47,2025-11-24,google_trends_global
tr_0019114,django role,google_trends_global,['django'],2025-W47,2025-11-24,google_trends_global
tr_0019115,django role,google_trends_global,['django'],2025-W47,2025-11-24,google_trends_global
tr_0019116,django role,google_trends_global,['django'],2025-W48,2025-12-01,google_trends_global
tr_0019117,django role,google_trends_global,['django'],2025-W48,2025-12-01,google_trends_global
tr_0019118,django role,google_trends_global,['django'],2025-W48,2025-12-01,google_trends_global
tr_0019119,django role,google_trends_global,['django'],2025-W48,2025-12-01,google_trends_global
tr_0019120,django role,google_trends_global,['django'],2025-W48,2025-12-01,google_trends_global
tr_0019121,django role,google_trends_global,['django'],2025-W49,2025-12-08,google_trends_global
tr_0019122,django role,google_trends_global,['django'],2025-W49,2025-12-08,google_trends_global
tr_0019123,django role,google_trends_global,['django'],2025-W49,2025-12-08,google_trends_global
tr_0019124,django role,google_trends_global,['django'],2025-W49,2025-12-08,google_trends_global
tr_0019125,django role,google_trends_global,['django'],2025-W49,2025-12-08,google_trends_global
tr_0019126,django role,google_trends_global,['django'],2025-W50,2025-12-15,google_trends_global
tr_0019127,django role,google_trends_global,['django'],2025-W50,2025-12-15,google_trends_global
tr_0019128,django role,google_trends_global,['django'],2025-W50,2025-12-15,google_trends_global
tr_0019129,django role,google_trends_global,['django'],2025-W50,2025-12-15,google_trends_global
tr_0019130,django role,google_trends_global,['django'],2025-W50,2025-12-15,google_trends_global
tr_0019131,django role,google_trends_global,['django'],2025-W51,2025-12-22,google_trends_global
tr_0019132,django role,google_trends_global,['django'],2025-W51,2025-12-22,google_trends_global
tr_0019133,django role,google_trends_global,['django'],2025-W51,2025-12-22,google_trends_global
tr_0019134,django role,google_trends_global,['django'],2025-W51,2025-12-22,google_trends_global
tr_0019135,django role,google_trends_global,['django'],2025-W51,2025-12-22,google_trends_global
tr_0019136,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019137,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019138,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019139,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019140,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019141,django role,google_trends_global,['django'],2025-W52,2025-12-29,google_trends_global
tr_0019142,django role,google_trends_global,['django'],2026-W01,2026-01-05,google_trends_global
tr_0019143,django role,google_trends_global,['django'],2026-W01,2026-01-05,google_trends_global
tr_0019144,django role,google_trends_global,['django'],2026-W01,2026-01-05,google_trends_global
tr_0019145,django role,google_trends_global,['django'],2026-W01,2026-01-05,google_trends_global
tr_0019146,django role,google_trends_global,['django'],2026-W01,2026-01-05,google_trends_global
tr_0019147,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019148,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019149,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019150,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019151,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019152,django role,google_trends_global,['django'],2026-W02,2026-01-12,google_trends_global
tr_0019153,django role,google_trends_global,['django'],2026-W03,2026-01-19,google_trends_global
tr_0019154,django role,google_trends_global,['django'],2026-W03,2026-01-19,google_trends_global
tr_0019155,django role,google_trends_global,['django'],2026-W03,2026-01-19,google_trends_global
tr_0019156,django role,google_trends_global,['django'],2026-W03,2026-01-19,google_trends_global
tr_0019157,django role,google_trends_global,['django'],2026-W03,2026-01-19,google_trends_global
tr_0019158,django role,google_trends_global,['django'],2026-W04,2026-01-26,google_trends_global
tr_0019159,django role,google_trends_global,['django'],2026-W04,2026-01-26,google_trends_global
tr_0019160,django role,google_trends_global,['django'],2026-W04,2026-01-26,google_trends_global
tr_0019161,django role,google_trends_global,['django'],2026-W04,2026-01-26,google_trends_global
tr_0019162,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019163,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019164,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019165,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019166,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019167,django role,google_trends_global,['django'],2026-W05,2026-02-02,google_trends_global
tr_0019168,django role,google_trends_global,['django'],2026-W06,2026-02-09,google_trends_global
tr_0019169,django role,google_trends_global,['django'],2026-W06,2026-02-09,google_trends_global
tr_0019170,django role,google_trends_global,['django'],2026-W06,2026-02-09,google_trends_global
tr_0019171,django role,google_trends_global,['django'],2026-W06,2026-02-09,google_trends_global
tr_0019172,django role,google_trends_global,['django'],2026-W07,2026-02-16,google_trends_global
tr_0019173,django role,google_trends_global,['django'],2026-W07,2026-02-16,google_trends_global
tr_0019174,django role,google_trends_global,['django'],2026-W07,2026-02-16,google_trends_global
tr_0019175,django role,google_trends_global,['django'],2026-W07,2026-02-16,google_trends_global
tr_0019176,django role,google_trends_global,['django'],2026-W07,2026-02-16,google_trends_global
tr_0019177,django role,google_trends_global,['django'],2026-W08,2026-02-23,google_trends_global
tr_0019178,django role,google_trends_global,['django'],2026-W08,2026-02-23,google_trends_global
tr_0019179,django role,google_trends_global,['django'],2026-W08,2026-02-23,google_trends_global
tr_0019180,django role,google_trends_global,['django'],2026-W08,2026-02-23,google_trends_global
tr_0019181,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019182,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019183,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019184,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019185,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019186,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019187,django role,google_trends_global,['django'],2026-W09,2026-03-02,google_trends_global
tr_0019188,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019189,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019190,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019191,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019192,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019193,django role,google_trends_global,['django'],2026-W10,2026-03-09,google_trends_global
tr_0019194,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019195,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019196,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019197,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019198,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019199,django role,google_trends_global,['django'],2026-W11,2026-03-16,google_trends_global
tr_0019200,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019201,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019202,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019203,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019204,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019205,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019206,django role,google_trends_global,['django'],2026-W12,2026-03-23,google_trends_global
tr_0019207,django role,google_trends_global,['django'],2026-W13,2026-03-30,google_trends_global
tr_0019208,django role,google_trends_global,['django'],2026-W13,2026-03-30,google_trends_global
tr_0019209,django role,google_trends_global,['django'],2026-W13,2026-03-30,google_trends_global
tr_0019210,django role,google_trends_global,['django'],2026-W13,2026-03-30,google_trends_global
tr_0019211,django role,google_trends_global,['django'],2026-W13,2026-03-30,google_trends_global
tr_0019212,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019213,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019214,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019215,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019216,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019217,django role,google_trends_global,['django'],2026-W14,2026-04-06,google_trends_global
tr_0019218,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019219,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019220,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019221,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019222,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019223,django role,google_trends_global,['django'],2026-W15,2026-04-13,google_trends_global
tr_0019224,django role,google_trends_global,['django'],2026-W16,2026-04-20,google_trends_global
