week,skill,trend_index,source
2026-W16,dart,17.6,google_trends_global
2026-W17,dart,20.2,google_trends_global
2026-W18,dart,26.1,google_trends_global
2026-W19,dart,23.3,google_trends_global
2026-W20,dart,18.7,google_trends_global
2026-W21,dart,16.2,google_trends_global
2026-W22,dart,11.3,google_trends_global
2026-W23,dart,17.0,google_trends_global
2026-W24,dart,19.1,google_trends_global
2026-W25,dart,16.1,google_trends_global
2024-W01,react,59.5,google_trends_global
2024-W02,react,60.3,google_trends_global
2024-W03,react,59.1,google_trends_global
2024-W04,react,57.3,google_trends_global
2024-W05,react,60.6,google_trends_global
2024-W06,react,61.7,google_trends_global
2024-W07,react,55.5,google_trends_global
2024-W08,react,65.5,google_trends_global
2024-W09,react,59.4,google_trends_global
2024-W10,react,59.9,google_trends_global
2024-W11,react,62.6,google_trends_global
2024-W12,react,60.7,google_trends_global
2024-W13,react,63.5,google_trends_global
2024-W14,react,60.8,google_trends_global
2024-W15,react,57.2,google_trends_global
2024-W16,react,61.1,google_trends_global
2024-W17,react,55.1,google_trends_global
2024-W18,react,60.0,google_trends_global
2024-W19,react,59.4,google_trends_global
2024-W20,react,58.7,google_trends_global
2024-W21,react,59.0,google_trends_global
2024-W22,react,52.0,google_trends_global
2024-W23,react,57.3,google_trends_global
2024-W24,react,59.8,google_trends_global
2024-W25,react,60.1,google_trends_global
2024-W26,react,55.3,google_trends_global
2024-W27,react,64.5,google_trends_global
2024-W28,react,55.9,google_trends_global
2024-W29,react,63.2,google_trends_global
2024-W30,react,61.0,google_trends_global
2024-W31,react,56.7,google_trends_global
2024-W32,react,66.4,google_trends_global
2024-W33,react,54.5,google_trends_global
2024-W34,react,62.9,google_trends_global
2024-W35,react,63.2,google_trends_global
2024-W36,react,56.5,google_trends_global
2024-W37,react,64.7,google_trends_global
2024-W38,react,58.1,google_trends_global
2024-W39,react,60.3,google_trends_global
2024-W40,react,60.1,google_trends_global
2024-W41,react,58.5,google_trends_global
2024-W42,react,62.3,google_trends_global
2024-W43,react,62.2,google_trends_global
2024-W44,react,52.0,google_trends_global
2024-W45,react,64.2,google_trends_global
2024-W46,react,52.3,google_trends_global
2024-W47,react,63.1,google_trends_global
2024-W48,react,63.4,google_trends_global
2024-W49,react,54.5,google_trends_global
2024-W50,react,57.2,google_trends_global
2024-W51,react,54.4,google_trends_global
2024-W52,react,58.0,google_trends_global
2024-W53,react,57.6,google_trends_global
2025-W01,react,61.9,google_trends_global
2025-W02,react,64.0,google_trends_global
2025-W03,react,64.3,google_trends_global
2025-W04,react,56.4,google_trends_global
2025-W05,react,57.8,google_trends_global
2025-W06,react,51.9,google_trends_global
2025-W07,react,55.4,google_trends_global
2025-W08,react,62.5,google_trends_global
2025-W09,react,65.0,google_trends_global
2025-W10,react,53.6,google_trends_global
2025-W11,react,56.2,google_trends_global
2025-W12,react,58.4,google_trends_global
2025-W13,react,59.6,google_trends_global
2025-W14,react,55.2,google_trends_global
2025-W15,react,60.1,google_trends_global
2025-W16,react,56.5,google_trends_global
2025-W17,react,58.3,google_trends_global
2025-W18,react,60.6,google_trends_global
2025-W19,react,58.4,google_trends_global
2025-W20,react,56.6,google_trends_global
2025-W21,react,57.9,google_trends_global
2025-W22,react,57.9,google_trends_global
2025-W23,react,56.8,google_trends_global
2025-W24,react,57.2,google_trends_global
2025-W25,react,64.6,google_trends_global
2025-W26,react,60.4,google_trends_global
2025-W27,react,57.0,google_trends_global
2025-W28,react,60.9,google_trends_global
2025-W29,react,56.8,google_trends_global
2025-W30,react,62.8,google_trends_global
2025-W31,react,59.5,google_trends_global
2025-W32,react,57.6,google_trends_global
2025-W33,react,59.8,google_trends_global
2025-W34,react,51.7,google_trends_global
2025-W35,react,53.5,google_trends_global
2025-W36,react,53.2,google_trends_global
2025-W37,react,58.5,google_trends_global
2025-W38,react,64.8,google_trends_global
2025-W39,react,66.8,google_trends_global
2025-W40,react,60.4,google_trends_global
2025-W41,react,59.8,google_trends_global
2025-W42,react,50.6,google_trends_global
2025-W43,react,55.6,google_trends_global
2025-W44,react,54.6,google_trends_global
2025-W45,react,55.3,google_trends_global
2025-W46,react,57.0,google_trends_global
2025-W47,react,55.8,google_trends_global
2025-W48,react,49.8,google_trends_global
2025-W49,react,60.6,google_trends_global
2025-W50,react,53.3,google_trends_global
2025-W51,react,58.6,google_trends_global
2025-W52,react,65.9,google_trends_global
2026-W01,react,53.9,google_trends_global
2026-W02,react,47.4,google_trends_global
2026-W03,react,56.4,google_trends_global
2026-W04,react,61.9,google_trends_global
2026-W05,react,65.3,google_trends_global
2026-W06,react,52.5,google_trends_global
2026-W07,react,59.4,google_trends_global
2026-W08,react,55.5,google_trends_global
2026-W09,react,56.9,google_trends_global
2026-W10,react,67.9,google_trends_global
2026-W11,react,51.3,google_trends_global
2026-W12,react,58.3,google_trends_global
2026-W13,react,59.1,google_trends_global
2026-W14,react,61.6,google_trends_global
2026-W15,react,57.6,google_trends_global
2026-W16,react,58.4,google_trends_global
2026-W17,react,55.6,google_trends_global
2026-W18,react,58.2,google_trends_global
2026-W19,react,55.8,google_trends_global
2026-W20,react,59.6,google_trends_global
2026-W21,react,55.6,google_trends_global
2026-W22,react,58.6,google_trends_global
2026-W23,react,56.9,google_trends_global
2026-W24,react,61.5,google_trends_global
2026-W25,react,56.8,google_trends_global
2024-W01,angular,24.9,google_trends_global
2024-W02,angular,37.0,google_trends_global
2024-W03,angular,28.3,google_trends_global
2024-W04,angular,29.2,google_trends_global
2024-W05,angular,29.4,google_trends_global
2024-W06,angular,37.3,google_trends_global
2024-W07,angular,23.2,google_trends_global
2024-W08,angular,44.2,google_trends_global
2024-W09,angular,35.9,google_trends_global
2024-W10,angular,32.5,google_trends_global
2024-W11,angular,31.3,google_trends_global
2024-W12,angular,32.6,google_trends_global
2024-W13,angular,33.5,google_trends_global
2024-W14,angular,34.0,google_trends_global
2024-W15,angular,33.6,google_trends_global
2024-W16,angular,31.7,google_trends_global
2024-W17,angular,30.5,google_trends_global
2024-W18,angular,30.6,google_trends_global
2024-W19,angular,30.4,google_trends_global
2024-W20,angular,35.7,google_trends_global
2024-W21,angular,33.4,google_trends_global
2024-W22,angular,19.3,google_trends_global
2024-W23,angular,33.6,google_trends_global
2024-W24,angular,31.7,google_trends_global
2024-W25,angular,30.8,google_trends_global
2024-W26,angular,29.3,google_trends_global
2024-W27,angular,35.3,google_trends_global
2024-W28,angular,34.5,google_trends_global
2024-W29,angular,27.6,google_trends_global
2024-W30,angular,32.3,google_trends_global
2024-W31,angular,26.7,google_trends_global
2024-W32,angular,25.0,google_trends_global
2024-W33,angular,28.0,google_trends_global
2024-W34,angular,33.9,google_trends_global
2024-W35,angular,34.2,google_trends_global
2024-W36,angular,32.4,google_trends_global
2024-W37,angular,33.2,google_trends_global
2024-W38,angular,32.3,google_trends_global
2024-W39,angular,27.7,google_trends_global
2024-W40,angular,31.9,google_trends_global
2024-W41,angular,33.3,google_trends_global
2024-W42,angular,33.1,google_trends_global
2024-W43,angular,34.8,google_trends_global
2024-W44,angular,32.8,google_trends_global
2024-W45,angular,31.4,google_trends_global
2024-W46,angular,34.2,google_trends_global
2024-W47,angular,29.8,google_trends_global
2024-W48,angular,26.3,google_trends_global
2024-W49,angular,29.1,google_trends_global
2024-W50,angular,26.7,google_trends_global
2024-W51,angular,27.0,google_trends_global
2024-W52,angular,29.0,google_trends_global
2024-W53,angular,26.4,google_trends_global
2025-W01,angular,28.3,google_trends_global
2025-W02,angular,21.9,google_trends_global
2025-W03,angular,30.3,google_trends_global
2025-W04,angular,29.4,google_trends_global
2025-W05,angular,26.1,google_trends_global
2025-W06,angular,31.9,google_trends_global
2025-W07,angular,33.0,google_trends_global
2025-W08,angular,22.8,google_trends_global
2025-W09,angular,26.1,google_trends_global
2025-W10,angular,26.0,google_trends_global
2025-W11,angular,25.3,google_trends_global
2025-W12,angular,32.3,google_trends_global
2025-W13,angular,28.2,google_trends_global
2025-W14,angular,27.9,google_trends_global
2025-W15,angular,20.9,google_trends_global
2025-W16,angular,31.4,google_trends_global
2025-W17,angular,23.8,google_trends_global
2025-W18,angular,29.0,google_trends_global
2025-W19,angular,29.8,google_trends_global
2025-W20,angular,34.1,google_trends_global
2025-W21,angular,23.4,google_trends_global
2025-W22,angular,16.5,google_trends_global
2025-W23,angular,29.2,google_trends_global
2025-W24,angular,35.7,google_trends_global
2025-W25,angular,33.4,google_trends_global
2025-W26,angular,29.2,google_trends_global
2025-W27,angular,26.4,google_trends_global
2025-W28,angular,31.5,google_trends_global
2025-W29,angular,24.3,google_trends_global
2025-W30,angular,30.1,google_trends_global
2025-W31,angular,30.2,google_trends_global
2025-W32,angular,32.3,google_trends_global
2025-W33,angular,39.1,google_trends_global
2025-W34,angular,29.6,google_trends_global
2025-W35,angular,25.9,google_trends_global
2025-W36,angular,27.8,google_trends_global
2025-W37,angular,20.8,google_trends_global
2025-W38,angular,25.0,google_trends_global
2025-W39,angular,26.1,google_trends_global
2025-W40,angular,25.6,google_trends_global
2025-W41,angular,28.3,google_trends_global
2025-W42,angular,24.3,google_trends_global
2025-W43,angular,32.1,google_trends_global
2025-W44,angular,27.5,google_trends_global
2025-W45,angular,27.5,google_trends_global
2025-W46,angular,26.1,google_trends_global
2025-W47,angular,28.0,google_trends_global
2025-W48,angular,30.6,google_trends_global
2025-W49,angular,23.8,google_trends_global
2025-W50,angular,24.6,google_trends_global
2025-W51,angular,26.0,google_trends_global
2025-W52,angular,21.8,google_trends_global
2026-W01,angular,23.8,google_trends_global
2026-W02,angular,25.2,google_trends_global
2026-W03,angular,30.5,google_trends_global
2026-W04,angular,28.0,google_trends_global
2026-W05,angular,27.7,google_trends_global
2026-W06,angular,30.3,google_trends_global
2026-W07,angular,26.3,google_trends_global
2026-W08,angular,28.4,google_trends_global
2026-W09,angular,26.3,google_trends_global
2026-W10,angular,27.8,google_trends_global
2026-W11,angular,24.3,google_trends_global
2026-W12,angular,16.8,google_trends_global
2026-W13,angular,26.0,google_trends_global
2026-W14,angular,32.2,google_trends_global
2026-W15,angular,30.2,google_trends_global
2026-W16,angular,30.3,google_trends_global
2026-W17,angular,31.3,google_trends_global
2026-W18,angular,26.7,google_trends_global
2026-W19,angular,27.1,google_trends_global
2026-W20,angular,23.8,google_trends_global
2026-W21,angular,24.9,google_trends_global
2026-W22,angular,28.6,google_trends_global
2026-W23,angular,30.9,google_trends_global
2026-W24,angular,25.5,google_trends_global
2026-W25,angular,24.2,google_trends_global
2024-W01,vue,22.0,google_trends_global
2024-W02,vue,24.4,google_trends_global
2024-W03,vue,16.2,google_trends_global
2024-W04,vue,12.7,google_trends_global
2024-W05,vue,19.7,google_trends_global
2024-W06,vue,17.0,google_trends_global
2024-W07,vue,19.8,google_trends_global
2024-W08,vue,21.2,google_trends_global
2024-W09,vue,19.9,google_trends_global
2024-W10,vue,27.5,google_trends_global
2024-W11,vue,23.0,google_trends_global
2024-W12,vue,22.9,google_trends_global
2024-W13,vue,24.1,google_trends_global
2024-W14,vue,17.0,google_trends_global
2024-W15,vue,25.7,google_trends_global
2024-W16,vue,21.2,google_trends_global
2024-W17,vue,24.2,google_trends_global
2024-W18,vue,17.2,google_trends_global
2024-W19,vue,15.2,google_trends_global
2024-W20,vue,24.7,google_trends_global
2024-W21,vue,22.9,google_trends_global
2024-W22,vue,17.7,google_trends_global
2024-W23,vue,17.8,google_trends_global
2024-W24,vue,25.8,google_trends_global
2024-W25,vue,16.5,google_trends_global
2024-W26,vue,27.8,google_trends_global
2024-W27,vue,17.6,google_trends_global
2024-W28,vue,23.7,google_trends_global
2024-W29,vue,19.8,google_trends_global
2024-W30,vue,23.5,google_trends_global
2024-W31,vue,18.9,google_trends_global
2024-W32,vue,20.4,google_trends_global
2024-W33,vue,21.2,google_trends_global
2024-W34,vue,17.0,google_trends_global
2024-W35,vue,23.9,google_trends_global
2024-W36,vue,18.9,google_trends_global
2024-W37,vue,20.0,google_trends_global
2024-W38,vue,16.9,google_trends_global
2024-W39,vue,10.6,google_trends_global
2024-W40,vue,20.0,google_trends_global
2024-W41,vue,30.4,google_trends_global
2024-W42,vue,23.9,google_trends_global
2024-W43,vue,20.6,google_trends_global
2024-W44,vue,19.6,google_trends_global
2024-W45,vue,20.7,google_trends_global
2024-W46,vue,22.8,google_trends_global
2024-W47,vue,15.9,google_trends_global
2024-W48,vue,25.0,google_trends_global
2024-W49,vue,23.4,google_trends_global
2024-W50,vue,23.4,google_trends_global
2024-W51,vue,22.2,google_trends_global
2024-W52,vue,20.5,google_trends_global
2024-W53,vue,23.1,google_trends_global
2025-W01,vue,22.7,google_trends_global
2025-W02,vue,18.9,google_trends_global
2025-W03,vue,18.0,google_trends_global
2025-W04,vue,20.7,google_trends_global
2025-W05,vue,26.4,google_trends_global
2025-W06,vue,15.2,google_trends_global
2025-W07,vue,14.3,google_trends_global
2025-W08,vue,20.8,google_trends_global
2025-W09,vue,20.3,google_trends_global
2025-W10,vue,20.8,google_trends_global
2025-W11,vue,21.0,google_trends_global
2025-W12,vue,19.1,google_trends_global
2025-W13,vue,25.9,google_trends_global
2025-W14,vue,13.5,google_trends_global
2025-W15,vue,16.6,google_trends_global
2025-W16,vue,19.5,google_trends_global
2025-W17,vue,13.3,google_trends_global
2025-W18,vue,19.1,google_trends_global
2025-W19,vue,26.4,google_trends_global
2025-W20,vue,19.9,google_trends_global
2025-W21,vue,20.7,google_trends_global
2025-W22,vue,14.7,google_trends_global
2025-W23,vue,17.2,google_trends_global
2025-W24,vue,18.1,google_trends_global
2025-W25,vue,18.3,google_trends_global
2025-W26,vue,24.7,google_trends_global
2025-W27,vue,21.8,google_trends_global
2025-W28,vue,15.1,google_trends_global
2025-W29,vue,20.5,google_trends_global
2025-W30,vue,21.5,google_trends_global
2025-W31,vue,24.0,google_trends_global
2025-W32,vue,25.7,google_trends_global
2025-W33,vue,15.3,google_trends_global
2025-W34,vue,16.1,google_trends_global
2025-W35,vue,14.3,google_trends_global
2025-W36,vue,18.3,google_trends_global
2025-W37,vue,21.1,google_trends_global
2025-W38,vue,23.2,google_trends_global
2025-W39,vue,18.9,google_trends_global
2025-W40,vue,17.9,google_trends_global
2025-W41,vue,19.7,google_trends_global
2025-W42,vue,15.7,google_trends_global
2025-W43,vue,27.4,google_trends_global
2025-W44,vue,12.6,google_trends_global
2025-W45,vue,19.7,google_trends_global
2025-W46,vue,27.1,google_trends_global
2025-W47,vue,19.0,google_trends_global
2025-W48,vue,18.1,google_trends_global
2025-W49,vue,17.4,google_trends_global
2025-W50,vue,18.1,google_trends_global
2025-W51,vue,24.3,google_trends_global
2025-W52,vue,9.9,google_trends_global
2026-W01,vue,24.9,google_trends_global
2026-W02,vue,13.0,google_trends_global
2026-W03,vue,17.6,google_trends_global
2026-W04,vue,16.9,google_trends_global
2026-W05,vue,21.0,google_trends_global
2026-W06,vue,12.2,google_trends_global
2026-W07,vue,20.4,google_trends_global
2026-W08,vue,26.6,google_trends_global
2026-W09,vue,13.0,google_trends_global
2026-W10,vue,19.2,google_trends_global
2026-W11,vue,15.8,google_trends_global
2026-W12,vue,20.1,google_trends_global
2026-W13,vue,18.4,google_trends_global
2026-W14,vue,15.8,google_trends_global
2026-W15,vue,20.3,google_trends_global
2026-W16,vue,25.5,google_trends_global
2026-W17,vue,17.5,google_trends_global
2026-W18,vue,21.1,google_trends_global
2026-W19,vue,13.0,google_trends_global
2026-W20,vue,14.3,google_trends_global
2026-W21,vue,20.0,google_trends_global
2026-W22,vue,24.0,google_trends_global
2026-W23,vue,19.5,google_trends_global
2026-W24,vue,16.8,google_trends_global
2026-W25,vue,18.0,google_trends_global
2024-W01,next.js,21.0,google_trends_global
2024-W02,next.js,28.6,google_trends_global
2024-W03,next.js,29.9,google_trends_global
2024-W04,next.js,24.7,google_trends_global
2024-W05,next.js,24.8,google_trends_global
2024-W06,next.js,27.9,google_trends_global
2024-W07,next.js,25.3,google_trends_global
2024-W08,next.js,26.9,google_trends_global
2024-W09,next.js,35.8,google_trends_global
2024-W10,next.js,26.5,google_trends_global
2024-W11,next.js,26.3,google_trends_global
2024-W12,next.js,25.3,google_trends_global
2024-W13,next.js,31.0,google_trends_global
2024-W14,next.js,27.5,google_trends_global
2024-W15,next.js,25.8,google_trends_global
2024-W16,next.js,33.8,google_trends_global
2024-W17,next.js,34.4,google_trends_global
2024-W18,next.js,26.5,google_trends_global
2024-W19,next.js,21.6,google_trends_global
2024-W20,next.js,33.3,google_trends_global
2024-W21,next.js,26.7,google_trends_global
2024-W22,next.js,32.7,google_trends_global
2024-W23,next.js,21.9,google_trends_global
2024-W24,next.js,33.5,google_trends_global
2024-W25,next.js,25.2,google_trends_global
2024-W26,next.js,33.2,google_trends_global
2024-W27,next.js,30.5,google_trends_global
2024-W28,next.js,26.8,google_trends_global
2024-W29,next.js,29.1,google_trends_global
2024-W30,next.js,33.7,google_trends_global
2024-W31,next.js,31.5,google_trends_global
2024-W32,next.js,33.6,google_trends_global
2024-W33,next.js,39.4,google_trends_global
2024-W34,next.js,25.4,google_trends_global
2024-W35,next.js,38.3,google_trends_global
2024-W36,next.js,32.4,google_trends_global
2024-W37,next.js,28.5,google_trends_global
2024-W38,next.js,27.0,google_trends_global
2024-W39,next.js,31.7,google_trends_global
2024-W40,next.js,36.3,google_trends_global
2024-W41,next.js,32.3,google_trends_global
2024-W42,next.js,39.0,google_trends_global
2024-W43,next.js,27.4,google_trends_global
2024-W44,next.js,33.3,google_trends_global
2024-W45,next.js,28.5,google_trends_global
2024-W46,next.js,35.1,google_trends_global
2024-W47,next.js,37.4,google_trends_global
2024-W48,next.js,32.3,google_trends_global
2024-W49,next.js,23.8,google_trends_global
2024-W50,next.js,35.2,google_trends_global
2024-W51,next.js,36.3,google_trends_global
2024-W52,next.js,36.3,google_trends_global
2024-W53,next.js,39.8,google_trends_global
2025-W01,next.js,30.8,google_trends_global
2025-W02,next.js,37.9,google_trends_global
2025-W03,next.js,40.1,google_trends_global
2025-W04,next.js,28.4,google_trends_global
2025-W05,next.js,37.0,google_trends_global
2025-W06,next.js,33.9,google_trends_global
2025-W07,next.js,35.7,google_trends_global
2025-W08,next.js,37.6,google_trends_global
2025-W09,next.js,34.5,google_trends_global
2025-W10,next.js,33.9,google_trends_global
2025-W11,next.js,36.9,google_trends_global
2025-W12,next.js,32.6,google_trends_global
2025-W13,next.js,32.7,google_trends_global
2025-W14,next.js,40.0,google_trends_global
2025-W15,next.js,32.8,google_trends_global
2025-W16,next.js,40.3,google_trends_global
2025-W17,next.js,39.6,google_trends_global
2025-W18,next.js,31.0,google_trends_global
2025-W19,next.js,35.4,google_trends_global
2025-W20,next.js,43.1,google_trends_global
2025-W21,next.js,34.5,google_trends_global
2025-W22,next.js,36.8,google_trends_global
2025-W23,next.js,40.6,google_trends_global
2025-W24,next.js,42.1,google_trends_global
2025-W25,next.js,38.1,google_trends_global
2025-W26,next.js,36.9,google_trends_global
2025-W27,next.js,45.2,google_trends_global
2025-W28,next.js,46.6,google_trends_global
2025-W29,next.js,43.7,google_trends_global
2025-W30,next.js,40.3,google_trends_global
2025-W31,next.js,36.9,google_trends_global
2025-W32,next.js,37.0,google_trends_global
2025-W33,next.js,42.6,google_trends_global
2025-W34,next.js,42.3,google_trends_global
2025-W35,next.js,46.4,google_trends_global
2025-W36,next.js,43.6,google_trends_global
2025-W37,next.js,35.2,google_trends_global
2025-W38,next.js,45.6,google_trends_global
2025-W39,next.js,37.5,google_trends_global
2025-W40,next.js,40.2,google_trends_global
2025-W41,next.js,42.9,google_trends_global
2025-W42,next.js,50.0,google_trends_global
2025-W43,next.js,54.6,google_trends_global
2025-W44,next.js,44.8,google_trends_global
2025-W45,next.js,41.8,google_trends_global
2025-W46,next.js,44.9,google_trends_global
2025-W47,next.js,46.4,google_trends_global
2025-W48,next.js,41.8,google_trends_global
2025-W49,next.js,50.4,google_trends_global
2025-W50,next.js,44.3,google_trends_global
2025-W51,next.js,45.6,google_trends_global
2025-W52,next.js,46.4,google_trends_global
2026-W01,next.js,45.6,google_trends_global
2026-W02,next.js,47.4,google_trends_global
2026-W03,next.js,41.8,google_trends_global
2026-W04,next.js,42.2,google_trends_global
2026-W05,next.js,40.2,google_trends_global
2026-W06,next.js,46.5,google_trends_global
2026-W07,next.js,48.0,google_trends_global
2026-W08,next.js,46.9,google_trends_global
2026-W09,next.js,52.0,google_trends_global
2026-W10,next.js,45.4,google_trends_global
2026-W11,next.js,48.3,google_trends_global
2026-W12,next.js,41.4,google_trends_global
2026-W13,next.js,44.4,google_trends_global
2026-W14,next.js,48.9,google_trends_global
2026-W15,next.js,49.7,google_trends_global
2026-W16,next.js,45.3,google_trends_global
2026-W17,next.js,46.3,google_trends_global
2026-W18,next.js,40.7,google_trends_global
2026-W19,next.js,45.5,google_trends_global
2026-W20,next.js,50.7,google_trends_global
2026-W21,next.js,49.6,google_trends_global
2026-W22,next.js,49.5,google_trends_global
2026-W23,next.js,47.9,google_trends_global
2026-W24,next.js,47.9,google_trends_global
2026-W25,next.js,45.4,google_trends_global
2024-W01,svelte,12.8,google_trends_global
2024-W02,svelte,11.7,google_trends_global
2024-W03,svelte,12.1,google_trends_global
2024-W04,svelte,8.0,google_trends_global
2024-W05,svelte,2.0,google_trends_global
2024-W06,svelte,14.6,google_trends_global
2024-W07,svelte,8.4,google_trends_global
2024-W08,svelte,6.9,google_trends_global
2024-W09,svelte,13.1,google_trends_global
2024-W10,svelte,8.9,google_trends_global
2024-W11,svelte,14.7,google_trends_global
2024-W12,svelte,13.0,google_trends_global
2024-W13,svelte,13.3,google_trends_global
2024-W14,svelte,5.1,google_trends_global
2024-W15,svelte,15.5,google_trends_global
2024-W16,svelte,11.7,google_trends_global
2024-W17,svelte,9.3,google_trends_global
2024-W18,svelte,11.4,google_trends_global
2024-W19,svelte,3.7,google_trends_global
2024-W20,svelte,12.5,google_trends_global
2024-W21,svelte,6.8,google_trends_global
2024-W22,svelte,5.6,google_trends_global
2024-W23,svelte,4.9,google_trends_global
2024-W24,svelte,15.5,google_trends_global
2024-W25,svelte,8.6,google_trends_global
2024-W26,svelte,17.3,google_trends_global
2024-W27,svelte,9.1,google_trends_global
2024-W28,svelte,4.4,google_trends_global
2024-W29,svelte,6.8,google_trends_global
2024-W30,svelte,16.3,google_trends_global
2024-W31,svelte,10.8,google_trends_global
2024-W32,svelte,9.2,google_trends_global
2024-W33,svelte,12.1,google_trends_global
2024-W34,svelte,13.5,google_trends_global
2024-W35,svelte,16.1,google_trends_global
2024-W36,svelte,17.4,google_trends_global
2024-W37,svelte,10.2,google_trends_global
2024-W38,svelte,6.4,google_trends_global
2024-W39,svelte,10.1,google_trends_global
2024-W40,svelte,12.9,google_trends_global
2024-W41,svelte,8.0,google_trends_global
2024-W42,svelte,8.1,google_trends_global
2024-W43,svelte,13.3,google_trends_global
2024-W44,svelte,11.8,google_trends_global
2024-W45,svelte,12.2,google_trends_global
2024-W46,svelte,9.1,google_trends_global
2024-W47,svelte,11.2,google_trends_global
2024-W48,svelte,8.5,google_trends_global
2024-W49,svelte,15.8,google_trends_global
2024-W50,svelte,16.4,google_trends_global
2024-W51,svelte,4.9,google_trends_global
2024-W52,svelte,8.7,google_trends_global
2024-W53,svelte,6.4,google_trends_global
2025-W01,svelte,9.9,google_trends_global
2025-W02,svelte,12.2,google_trends_global
2025-W03,svelte,6.8,google_trends_global
2025-W04,svelte,8.9,google_trends_global
2025-W05,svelte,8.6,google_trends_global
2025-W06,svelte,13.5,google_trends_global
2025-W07,svelte,13.0,google_trends_global
2025-W08,svelte,9.9,google_trends_global
2025-W09,svelte,13.5,google_trends_global
2025-W10,svelte,10.7,google_trends_global
2025-W11,svelte,11.8,google_trends_global
2025-W12,svelte,19.7,google_trends_global
2025-W13,svelte,18.4,google_trends_global
2025-W14,svelte,7.9,google_trends_global
2025-W15,svelte,16.4,google_trends_global
2025-W16,svelte,16.4,google_trends_global
2025-W17,svelte,8.6,google_trends_global
2025-W18,svelte,16.5,google_trends_global
2025-W19,svelte,19.5,google_trends_global
2025-W20,svelte,8.9,google_trends_global
2025-W21,svelte,9.7,google_trends_global
2025-W22,svelte,17.5,google_trends_global
2025-W23,svelte,14.6,google_trends_global
2025-W24,svelte,15.7,google_trends_global
2025-W25,svelte,14.9,google_trends_global
2025-W26,svelte,15.2,google_trends_global
2025-W27,svelte,8.4,google_trends_global
2025-W28,svelte,17.9,google_trends_global
2025-W29,svelte,18.4,google_trends_global
2025-W30,svelte,12.9,google_trends_global
2025-W31,svelte,13.7,google_trends_global
2025-W32,svelte,7.8,google_trends_global
2025-W33,svelte,16.0,google_trends_global
2025-W34,svelte,16.3,google_trends_global
2025-W35,svelte,13.8,google_trends_global
2025-W36,svelte,18.6,google_trends_global
2025-W37,svelte,12.8,google_trends_global
2025-W38,svelte,16.4,google_trends_global
2025-W39,svelte,10.2,google_trends_global
2025-W40,svelte,14.2,google_trends_global
2025-W41,svelte,13.6,google_trends_global
2025-W42,svelte,15.3,google_trends_global
2025-W43,svelte,12.9,google_trends_global
2025-W44,svelte,13.9,google_trends_global
2025-W45,svelte,17.8,google_trends_global
2025-W46,svelte,12.8,google_trends_global
2025-W47,svelte,8.2,google_trends_global
2025-W48,svelte,21.6,google_trends_global
2025-W49,svelte,20.2,google_trends_global
2025-W50,svelte,9.6,google_trends_global
2025-W51,svelte,17.5,google_trends_global
2025-W52,svelte,12.8,google_trends_global
2026-W01,svelte,15.9,google_trends_global
2026-W02,svelte,16.1,google_trends_global
2026-W03,svelte,14.0,google_trends_global
2026-W04,svelte,11.9,google_trends_global
2026-W05,svelte,12.3,google_trends_global
2026-W06,svelte,11.5,google_trends_global
2026-W07,svelte,11.8,google_trends_global
2026-W08,svelte,14.9,google_trends_global
2026-W09,svelte,12.4,google_trends_global
2026-W10,svelte,18.0,google_trends_global
2026-W11,svelte,21.3,google_trends_global
2026-W12,svelte,13.1,google_trends_global
2026-W13,svelte,16.4,google_trends_global
2026-W14,svelte,17.5,google_trends_global
2026-W15,svelte,17.4,google_trends_global
2026-W16,svelte,15.9,google_trends_global
2026-W17,svelte,18.6,google_trends_global
2026-W18,svelte,17.6,google_trends_global
2026-W19,svelte,10.8,google_trends_global
2026-W20,svelte,19.2,google_trends_global
2026-W21,svelte,19.4,google_trends_global
2026-W22,svelte,12.8,google_trends_global
2026-W23,svelte,16.1,google_trends_global
2026-W24,svelte,18.7,google_trends_global
2026-W25,svelte,15.2,google_trends_global
2024-W01,tailwind,26.3,google_trends_global
2024-W02,tailwind,31.6,google_trends_global
2024-W03,tailwind,19.2,google_trends_global
2024-W04,tailwind,16.9,google_trends_global
2024-W05,tailwind,23.8,google_trends_global
2024-W06,tailwind,25.7,google_trends_global
2024-W07,tailwind,22.0,google_trends_global
2024-W08,tailwind,28.9,google_trends_global
2024-W09,tailwind,17.9,google_trends_global
2024-W10,tailwind,26.2,google_trends_global
2024-W11,tailwind,21.1,google_trends_global
2024-W12,tailwind,30.6,google_trends_global
2024-W13,tailwind,31.8,google_trends_global
2024-W14,tailwind,20.9,google_trends_global
2024-W15,tailwind,22.0,google_trends_global
2024-W16,tailwind,27.8,google_trends_global
2024-W17,tailwind,22.9,google_trends_global
2024-W18,tailwind,24.5,google_trends_global
2024-W19,tailwind,24.9,google_trends_global
2024-W20,tailwind,17.3,google_trends_global
2024-W21,tailwind,25.0,google_trends_global
2024-W22,tailwind,22.5,google_trends_global
2024-W23,tailwind,23.4,google_trends_global
2024-W24,tailwind,31.3,google_trends_global
2024-W25,tailwind,20.7,google_trends_global
2024-W26,tailwind,29.1,google_trends_global
2024-W27,tailwind,24.9,google_trends_global
2024-W28,tailwind,25.1,google_trends_global
2024-W29,tailwind,29.5,google_trends_global
